KlasseAttribuutID	IMBORGUID	Klasse	Multipliciteit	Attribuut	Informatiemodel	Enumeratietype	OAGBD	Wijzigingsdatum	Toelichting	Eenheid
6223	5778f9c4-032d-4468-a77c-771fa9849f0b	16548	15167	475	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6224	e0cda1dc-3d57-44ad-9586-e1a28ea80c51	22308	15167	16561	4	null	O	Mon Jun 10 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6226	06b28c50-81de-45b1-b291-71a487962fd5	16534	15167	16563	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6227	da310029-6888-4afa-ba44-27d7bd05615d	16535	15167	16563	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6228	3cff4eb6-46e4-4527-9c8e-80c33ce919a6	16534	15167	16564	4	null	B	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6229	4353854b-cdc1-48a4-bbee-64ecaff130ec	16534	15167	16565	4	null	B	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6230	e4b3fabe-bb91-4202-b70a-15f3ac40f739	16535	15167	16564	4	null	B	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6231	3bb8e4a3-529c-41a4-a24e-b734f3d87f2e	16535	15167	16565	4	null	B	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6233	0d8aa7aa-a035-4250-a4ec-e7c23b3555b8	16534	15167	16566	4	16571	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6234	033ba804-76ed-4b56-8dbb-e8be03ba88de	16548	15167	16577	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6236	dadab8fb-23e8-400a-b7a9-097cef4827d6	16548	15167	16579	4	16580	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6237	88745fba-6d47-441e-af32-9a7968c0f0b4	16534	15167	16588	4	16598	O	Sat Mar 01 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6238	59b5e53e-b3e0-4d25-95fb-2786622d4e14	16534	15167	16590	4	16600	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6239	ca40e9db-2c77-4f4d-81c4-bc67e41755ba	16535	15167	16588	4	16599	O	Sat Mar 01 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6240	284a7422-7134-4635-9430-0ad43c1d7df8	16535	15167	16589	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6241	cb58ae5f-927c-4eca-a9e8-2e3b63319821	16535	15167	16590	4	16601	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6242	fb108d76-3f09-4e98-b123-124178928f2c	16534	15167	16589	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6243	f1f0c8a2-f002-49f9-8210-51574792ba63	16535	15167	16602	4	16603	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6245	4161fbf1-6194-4915-9d11-83b63bd94609	16535	15167	16607	4	16610	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6246	1f421323-785d-4c12-bc85-e7034b824ce2	16535	15167	16614	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6247	ca517de9-cf67-4c50-824b-6a6cb8178eb3	16535	15167	16613	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6248	b45f3cc5-b18a-40a4-9b6c-a654f7d66346	16535	15167	16612	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6249	08cee3ca-b7bd-4149-9ee1-1088e81d4adc	16535	15167	16611	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6250	01efcd35-a665-478b-97cb-b734dd411fc1	16547	15167	16616	4	null	B	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6251	dee718ff-9812-48d0-8ab8-90404c7547d4	16618	15167	937	3	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23034
6257	896767e0-b785-4fc7-94be-cf44c529ac1b	16618	15167	469	3	null	B	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23034
6276	2526bc09-bfe2-4fa0-a54a-1126f9a93556	16623	15167	15497	3	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6277	e98ab5db-9dac-4029-9dfa-aa6762a9756e	16623	15167	353	3	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23033
6289	b5e96a0d-e880-4acd-8f63-16c2cfc14716	219	15167	16629	4	16630	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6292	82afe180-eb2d-4db4-b973-60d5425c56f5	12288	15167	16637	3	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
6293	b679a33c-181c-4b3a-a434-614128c8582e	10602	15167	16639	3	null	O	Fri Jun 20 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
6294	440a36d7-b900-4ca5-8d1b-51321ea9c67e	12288	15167	16638	3	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
6295	9cab6637-6bf9-4be1-9bcc-4ba5957ae8e9	133	15167	16640	3	16641	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6296	edd34824-cd54-4890-b4b2-72027f47fadc	1080	15167	335	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
6297	abf6f99a-11aa-4005-9154-c37b5649473b	1082	15167	335	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
6298	62b479ec-ceb2-4e12-8859-9597604128fc	1083	15167	335	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
6299	be53ad70-4f0b-4390-bb37-996c189594e9	14993	15167	335	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
6300	736f24d1-4d5f-46cd-8b86-826cb4e854a4	14807	15167	335	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23032
6301	2e6885dc-e3f0-47e2-bc1b-7856799281af	14967	15167	335	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
6302	b0da6388-c94d-4987-afdf-ef2247c751d9	14969	15167	335	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
6303	7544b6f3-768a-462c-9bb9-826fdf66f1f7	14808	15167	335	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
6304	a547514d-d0e8-4f31-b576-16c5a8847360	1087	15167	335	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
6305	4c4475e8-aedd-488b-a5cb-999debdfaf48	1088	15167	335	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23032
6306	677e401f-4473-4797-b239-6a3157c9050a	14970	15167	335	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
6307	e7b61eb1-8862-469f-beec-f968a8e16e20	14971	15167	335	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
6308	17db89d5-6a64-4737-9bfb-0141f204f628	1090	15167	335	4	null	O	Fri Mar 28 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23032
6309	5662daab-a863-429e-a79f-61a512ffa2e8	1092	15167	335	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
6310	1c4a6429-0af0-406f-8ddb-07cfda1fbe75	14958	15167	335	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23032
6311	74b955e5-bd70-4fa0-b8d1-dc71613a48d4	1089	15167	335	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
6312	d97b4655-eb66-436f-ad73-e4b80ba256f1	273	15167	335	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
6313	6a65c21f-4a08-40ea-a4b3-8099d767ec93	1094	15167	335	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
6314	17a314ba-87dd-4565-9906-d97e53174651	1095	15167	335	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
6315	08e3747a-c9bb-44b1-9f94-4fa1a3dca704	1080	15167	343	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
6316	c3d3133c-ffd7-4553-a273-ea214d72caa1	1082	15167	343	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
6317	3149ec4b-3baf-423e-b6c8-e6f658a3eef9	1083	15167	343	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
6318	c920868d-0552-46d7-8310-6feb9ea573e0	14993	15167	343	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
6320	aa0d8ce0-47ca-4ae8-af48-46feb67bd010	14967	15167	343	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
6321	5ea8cd15-310d-4e24-b272-caaf1936cb0d	14969	15167	343	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
6322	65067927-3b48-4cae-b2de-62e42df469c7	14808	15167	343	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
6323	4a3699ec-e3ff-4667-bc81-0469ee8b7e75	1087	15167	343	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
6324	9bede460-5f22-419f-b5c2-860699f0d51a	1088	15167	343	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23032
6325	cb85574d-a43f-4054-851d-b2c872b39dcf	14970	15167	343	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
6326	0c341801-6b5b-4d8f-8f86-1136bc85d143	14971	15167	343	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
6327	059e56b4-feea-4998-a8b1-1890774c4d92	1090	15167	343	4	null	O	Fri Mar 28 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23032
6328	355c6b57-2766-4d8b-9333-2fdd32f1946e	1092	15167	343	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
6329	9d353d07-a38d-42df-b292-c546cb1bf60f	14958	15167	343	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23032
6330	d81a04b4-5e3d-429c-a01c-cf4710d4e194	1089	15167	343	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
6331	8aeac435-d8f6-4ed2-aa8c-83180c49ed6a	273	15167	343	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
6332	07e76e18-e669-4b35-bf2d-819f286469a1	1094	15167	343	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
6333	708a5ad0-a628-4bbf-98a7-c416f15560fa	1095	15167	343	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
6334	727a48cf-343c-435c-bb8d-98c14dcf53ec	1080	15167	347	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
6336	cd55868d-8c36-4146-b8ec-f48c1334ba62	1083	15167	347	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
6337	ee4886f0-6b31-4b7e-afbb-711ea04e7232	14993	15167	347	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
6338	ea45083f-8ad8-4a55-ba5b-615c7caa3317	14807	15167	347	4	null	O	Wed Jun 18 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
6339	15d85c65-3ed9-4452-b049-dd80525a70fa	14967	15167	347	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
6340	3ed2301a-ed8b-42bb-89f2-ba1ba9cc6c89	14969	15167	347	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
6341	f5040d2a-c96b-4564-93ed-0133e08b0cf7	14808	15167	347	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
6342	dcd50338-569f-4007-b377-1e11ee63c098	1087	15167	347	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
6343	86fce473-0a6e-4f23-9157-2b8fffbe4af3	1088	15167	347	4	null	O	Mon Mar 27 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
6344	b5692ccc-9082-4c47-9288-307bc8291033	14970	15167	347	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
6345	2c484410-b0f1-48e5-80aa-2abdef7255dd	14971	15167	347	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
6346	a9e9fa07-a6fc-4d3a-860b-6956027ce056	1090	15167	347	4	null	O	Mon Mar 27 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23032
6347	2102f563-baab-4662-a2ee-083648604766	1092	15167	347	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
6348	61875271-d4ea-45b1-bae6-e2e4394880c6	14958	15167	347	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23032
6349	a232de6a-be7e-41b1-ae03-712154673c8d	1089	15167	347	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
6350	5a51924a-f797-424c-a206-fd1a5664bd55	273	15167	347	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
6351	19ba1d91-013c-49b8-87c3-63b62f65ef46	1094	15167	347	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
6352	eea77536-c421-4c89-b004-58099d501d25	1095	15167	347	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
6353	748759d9-8655-4a44-922a-0d8bee287481	16534	15167	14767	4	16102	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6354	8d03350e-58e4-4708-ab73-5b70946f4a21	16548	15167	335	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23032
6355	6b0eed8b-c177-4eed-be16-0342d2d5f61f	16548	15167	343	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23032
6356	866869e5-d77f-4ceb-8bcd-5d4f66bcda17	16548	15167	347	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23032
6359	ba2278a8-94a4-4210-b635-d31c0a9dd9ae	287	15167	644	4	22430	B	Tue Jul 30 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6364	01b20404-c5b1-40d0-a6fc-9a7a4fda31d6	101	15167	16691	4	null	B	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23033
6365	a5517e27-df2c-4313-ac51-b8b6d001b248	273	15167	16691	4	null	B	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23033
6367	cc5115cc-2458-4028-b0d2-91fde8b841d7	9766	15167	16695	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
6369	c5507d53-9b40-4dfd-84d0-5cd9643d6a7f	14591	15167	808	4	15793	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6371	f3c51b86-e6b8-46ab-a39c-4561475be043	165	15167	16696	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6372	fad558ce-c249-4d1f-8caf-a1d8967f1655	56	15167	16696	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6373	ec460cf2-b957-462f-99ac-277052c4e59b	28	15167	16696	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6374	0ea98d54-ecb8-4588-b1a9-aaab557b4196	14844	15167	584	4	null	B	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6376	53faaaf1-c752-4510-8f39-77f06e2418b2	275	15167	831	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6377	e4df993d-1def-449f-8277-c2b11a8d5fae	303	15167	16725	4	16726	B	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6389	2f56ac47-3f46-4f5b-bd20-72f272b279d3	288	15167	678	4	16758	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6393	95221b71-a1bf-45a4-8f78-5b5ef78798ea	97	15167	16760	4	16763	B	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6394	201f386b-744a-4a87-8837-6fc5d5ed2620	9387	15167	16760	4	16763	B	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6399	72c247f2-33ff-4401-8493-b8896e63c21a	1089	15167	1008	4	null	A	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23033
6400	bf016f97-4c70-4791-a645-059e279aa632	1092	15167	1008	4	null	A	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23033
6401	64c6af2a-0ca2-4012-a327-7b0b69d6aa99	14808	15167	1008	4	null	A	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23033
6402	2164abf4-41f1-4acb-b527-364da52434c4	14970	15167	1008	4	null	A	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23033
6403	69da6ba0-9bf1-4e30-bbfb-df37c8dadb53	14971	15167	1008	4	null	A	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23033
6406	2ab14432-d7ee-45db-9f85-5df45d45f4c9	205	15167	16778	4	null	B	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6407	e69e8dd8-1be6-445c-8344-dd31a2dae4c7	205	15167	16779	4	null	B	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6408	998ed80c-4517-40db-9251-c774e602779e	205	15167	16777	4	16784	B	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6410	514ad022-ef16-409a-928c-f58b6c57e6af	189	15167	16786	4	null	B	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23033
6411	249e26f5-8f18-4508-b25b-c0352bb6b3f6	189	15167	16794	4	null	B	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6412	7413c1bd-d6ca-44c6-a611-334948d5a5f4	189	15167	16787	4	16788	B	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6415	aa1f7e67-bde5-4d9f-a5a1-dd5b03656cda	275	15167	16799	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6416	dd594616-e719-4efd-8e3e-36ea73686f7e	14469	15167	962	4	16801	B	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6417	a3cd17f9-a22c-4760-aa33-07bea3512c4b	121	15167	375	4	16831	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6422	6854a41e-cad7-499a-8fcf-ad214b15d130	205	15167	375	4	16845	B	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6423	71dd6e26-554c-4022-9169-9ae9ae74519d	277	15167	16846	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6425	c03d44a0-4de1-4bab-8f2e-5e701d5d8327	16548	15167	16849	4	null	B	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6426	46e3699a-bc24-46fd-9376-9ffa027940bd	14971	15167	16849	4	null	B	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6427	b027ea7b-c7dc-4ce6-8bc4-224a4f4ebc4d	15560	15167	375	4	16853	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6429	3f04df3e-06c7-4ee0-a49c-e221e2bc9647	16854	15167	375	4	16859	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6447	7615be96-3a38-4b72-9099-3097f794ec76	16923	15167	16924	4	null	B	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6455	61747643-bc50-47e0-840c-cfe451c59b4b	16513	15167	16927	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23050
6456	63d1c1fc-f177-4e43-9cf5-013ec048db38	16513	15167	16930	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23034
6457	68c38fd0-9473-4631-8466-b7a2ea46eca9	16513	15167	574	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23038
6461	753bca4f-cf9d-421e-94ff-20554b60d9f7	189	15167	1008	4	null	A	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23033
6462	6fb65107-6d3c-41b2-8231-e7351d9f82b1	189	15167	347	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
6463	b060bef0-c72a-4ea4-a121-55cecbf4c13d	189	15167	343	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
6464	ac7b3b7c-84b4-4f71-8530-bc61dfbf13d5	189	15167	335	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
6465	beaf80a2-2eb9-4b97-b3c5-3b3b5fad1cbc	189	15167	527	4	16757	G	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6468	d18ef3b3-6e6a-4c6e-ab87-1b4ac619539b	189	15167	493	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23056
6469	394fbafb-c13b-4b9c-8fd1-b5fda50c504d	189	15167	353	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23033
6470	ec304dfd-2b9d-4d40-8f68-b7b76a6412d6	189	15167	464	4	15774	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6471	09703d98-5562-4e19-bcb2-afe4e6056849	189	15167	516	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23034
6472	f8875bca-ea70-42f3-aec9-67e7de543216	189	15167	563	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6473	0ffe1297-9ebb-4f5a-b772-b756f8685808	189	15167	957	4	15711	A	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6475	00231ddd-6d95-4255-be25-d20faf6900b7	16548	15167	733	4	23092	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6477	d342563c-ad35-452a-9843-3c19aa047f94	141	15167	16946	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6478	a337ca8f-40cd-4636-b8e5-e48f36315b39	5	15167	17016	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6479	01a0987c-6504-4903-9122-8d22297f6fca	16535	15167	17017	4	17018	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6480	0d70346f-bc08-42e6-b8e5-e794358ffd84	15	15167	14631	4	17022	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6481	52b8a58e-7767-4939-898b-920810bbac97	141	15167	17023	4	17024	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6482	aed84de0-612f-41f2-bbf7-a1a01e75fa30	141	15167	17049	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6483	fed9902a-95d3-40f6-a691-9a74ed7a5915	10249	15167	14990	4	16411	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6484	220d00f6-2a54-4d8a-89f9-03f19559bfc7	10250	15167	14990	4	16411	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6485	5d53aaf4-7a18-4bd1-87cb-0b2b85578c46	10252	15167	14990	4	16411	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6486	2c14f116-045d-4036-b3b9-1aa58137e8b4	15	15167	17053	4	17054	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6487	ba4c0e6c-b899-4515-932d-43136dfab0e6	15	15167	17056	4	17058	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6488	efc1ba8f-4eb6-4d65-ac71-f80d4ee4a64b	15	15167	17055	4	17057	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6491	724bc68d-fb1b-406b-bd3e-665c2c13924e	141	15167	17183	4	null	B	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6492	83550189-cbe6-43d4-aa99-fc29f668b9fa	141	15167	17182	4	null	B	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6493	edb49b3a-d72b-4ab6-b83c-5c35173eb437	265	15167	17184	4	17187	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6494	a1f14203-9990-4945-9b48-eacfa8348449	10205	15167	375	4	17188	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
6508	b7800383-6436-4f09-9a50-643057dc713e	265	15167	485	4	null	O	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23032
6509	fb270ef7-17c1-4a9a-bf73-2a18ea00881e	56	15167	569	4	22448	O	Tue Jul 30 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
