VocabulairID	VocabulairGUID	IMBORGUID	Collectie	Term	KlasseType	Synoniem	Definitie	Toelichting	Wijzigingsdatum	URI
11738	2d392945-16f5-4bed-ad13-d40e168ea94b	c018f11b-cb6f-40e7-b058-ab7899fd1333	4	BW202rb	14796	null	(Brom)fietsers rechts oversteken.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/C018F11B-CB6F-40E7-B058-AB7899FD1333
11739	13167503-865a-4d15-a88b-a37b987440b4	f060ca3e-092c-42d4-8c39-afc2a44b9475	4	BW202rh	14796	null	Niet RVV1990-borden; parkeergelegenheid.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/F060CA3E-092C-42D4-8C39-AFC2A44B9475
11740	de48cfc0-d5fa-484d-9e33-dab431519032	08754f2d-dbd5-4fa7-8b37-847213e0e871	4	BW202rw	14796	null	Niet RVV1990-borden; parkeergelegenheid.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/08754F2D-DBD5-4FA7-8B37-847213E0E871
11741	7a928551-c108-43c9-8710-a04eee2d8f81	edafddae-1e8c-4523-99f5-4f28b069bb13	4	BW203b	14796	null	Aanduiding van de aanwezigheid van een carpoolplaats in doorgaande richting.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/EDAFDDAE-1E8C-4523-99F5-4F28B069BB13
11742	29cdff06-cc00-4119-a605-67460a33be9a	96816dc3-2b66-4cb5-9f84-9c2facadfac6	4	BW203l	14796	null	Aanduiding van de aanwezigheid van een carpoolplaats in links wijzende richting.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/96816DC3-2B66-4CB5-9F84-9C2FACADFAC6
11743	541dd606-6bd8-4881-8387-15d41acb5c86	065d3bc0-c85e-4595-8492-72c5504691ae	4	BW203lb	14796	null	Aanduiding van de aanwezigheid van een carpoolplaats in de linksboven wijzende richting.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/065D3BC0-C85E-4595-8492-72C5504691AE
11744	0822fbb8-410f-4071-ac88-0827aa4fc97a	6e5a0926-ac3d-4693-a262-3c676b11faf2	4	BW203lh	14796	null	Aanduiding van de aanwezigheid van een carpoolplaats na de linker afslag.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/6E5A0926-AC3D-4693-A262-3C676B11FAF2
11745	165e7300-8399-4da7-8176-58634b46fb5b	cdbe69cc-2422-4f74-9962-803c4868576b	4	BW203r	14796	null	Aanduiding van de aanwezigheid van een carpoolplaats in de rechts wijzende richting.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/CDBE69CC-2422-4F74-9962-803C4868576B
11746	a5a08ea3-6c2f-4685-adb2-1bdf3909eb1c	2d76c2b6-fe56-492a-be43-238c0c4e2260	4	BW203rb	14796	null	Aanduiding van de aanwezigheid van een carpoolplaats in de rechtsboven wijzende richting.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/2D76C2B6-FE56-492A-BE43-238C0C4E2260
11747	0a710796-836d-4ee8-9ded-1bfcc6e65a35	e1c6429e-54b2-444b-ba39-8a7cf0f1ec70	4	BW203rh	14796	null	Aanduiding van de aanwezigheid van een carpoolplaats na de rechterafslag.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/E1C6429E-54B2-444B-BA39-8A7CF0F1EC70
11748	4e348254-64c4-4971-8aa7-59ef12b34541	0b3c8d59-9be1-4067-a9ad-d764f9f1dabd	4	BW204b	14796	null	Niet RVV1990-borden; parkeergelegenheid.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/0B3C8D59-9BE1-4067-A9AD-D764F9F1DABD
11749	18cfa6fa-0ba8-4db3-8781-8f628a85b494	0267dd30-580c-4330-b5d6-2a18c0f54b00	4	BW204lb	14796	null	Niet RVV1990-borden; parkeergelegenheid.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/0267DD30-580C-4330-B5D6-2A18C0F54B00
11753	77bbe4de-6c47-4de6-b907-9efa9acac53a	bcff0dbb-3a1c-4508-a2a6-cf5148fbab75	4	BW204rh	14796	null	Niet RVV1990-borden; parkeergelegenheid.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/BCFF0DBB-3A1C-4508-A2A6-CF5148FBAB75
11754	0f65b13c-58a4-49c4-9673-fc2cb0a37d45	8e838f5b-71f6-49e8-9daf-6a09170c769c	4	BW204rw	14796	null	Niet RVV1990-borden; parkeergelegenheid.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/8E838F5B-71F6-49E8-9DAF-6A09170C769C
11755	88d45306-8d17-4d40-984f-20868b20dba8	22a19c86-6300-430b-b919-01f1365cd973	4	BW205b	14796	null	Niet RVV1990-borden; parkeergelegenheid.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/22A19C86-6300-430B-B919-01F1365CD973
11756	87dcafb9-bb2e-477f-b9bd-5dc4df734fec	7c994526-9a10-409a-b4c9-f162574d9083	4	BW205lb	14796	null	Niet RVV1990-borden; parkeergelegenheid.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/7C994526-9A10-409A-B4C9-F162574D9083
11757	ba8c365d-da46-45e8-8eeb-9d67681bccd7	36d3d36a-26b2-469c-a1d5-8c97b69361f7	4	BW205lh	14796	null	Niet RVV1990-borden; parkeergelegenheid.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/36D3D36A-26B2-469C-A1D5-8C97B69361F7
11758	60aacc6d-6268-44f1-9d31-f2b63835739b	341f77bd-9626-4654-adc5-7fd4d61292d3	4	BW205lw	14796	null	Niet RVV1990-borden; parkeergelegenheid.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/341F77BD-9626-4654-ADC5-7FD4D61292D3
11759	4e4e80da-98de-4d19-b0ff-a7540ecb5d85	c30fdf08-54f0-48cf-8e5f-1a96a56bc982	4	BW205rb	14796	null	Niet RVV1990-borden; parkeergelegenheid.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/C30FDF08-54F0-48CF-8E5F-1A96A56BC982
11760	d252ddec-3dfc-4bca-bee5-75718330e11c	689cf2a1-8fd8-4bde-b507-427068dfe4bd	4	BW205rh	14796	null	Niet RVV1990-borden; parkeergelegenheid.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/689CF2A1-8FD8-4BDE-B507-427068DFE4BD
11761	9d1d0309-b546-4627-af88-5c0c7c11602b	07f658ec-aed5-45d7-95e0-f957450445bd	4	BW205rw	14796	null	Niet RVV1990-borden; parkeergelegenheid.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/07F658EC-AED5-45D7-95E0-F957450445BD
11763	49c5345a-4055-43f5-b4ab-ff221c53ad4b	afb5575a-c15a-4358-b747-5c37525b103a	4	BW405bSymbool	14796	null	Blauw vierkant informatiebord met symbool en pijl rechtdoor.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/AFB5575A-C15A-4358-B747-5C37525B103A
11764	76e9258c-9e3b-41ee-b4a4-29df8339e0c8	4dcc6d57-7a45-46e1-b936-e033e40c4d52	4	BW405lbSymbool	14796	null	Blauw vierkant informatiebord met symbool en pijl linksboven.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/4DCC6D57-7A45-46E1-B936-E033E40C4D52
11765	aaa42f33-7be7-4906-a638-965a0cb3990a	78779dfe-c191-4a9d-bd52-5442e03998d2	4	BW405lhSymbool	14796	null	Blauw vierkant informatiebord met symbool en pijl linksaf.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/78779DFE-C191-4A9D-BD52-5442E03998D2
11766	cb5c5be3-4b4f-4b4f-b530-fc2328e12675	2478732b-3964-4737-9cfd-250a834507ed	4	BW405loSymbool	14796	null	Blauw vierkant informatiebord met symbool en pijl linksonder.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/2478732B-3964-4737-9CFD-250A834507ED
11767	7cf8a514-acc6-4728-aac0-d22396232b0d	ef2b40ea-64b5-4aa0-8d0e-ec8b970b809c	4	BW405lrSymbool	14796	null	Blauw vierkant informatiebord met symbool en pijl naar links en rechts.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/EF2B40EA-64B5-4AA0-8D0E-EC8B970B809C
11768	50482bcb-e4f4-4977-88fa-29e1363da0f1	f3b7a3d2-d693-4cf9-96df-14f24875ba6b	4	BW405lSymbool	14796	null	Blauw vierkant informatiebord met symbool en pijl naar links.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/F3B7A3D2-D693-4CF9-96DF-14F24875BA6B
11769	10eff686-ea6a-4827-ac05-c5d5b8a7d1fe	85fac229-538a-4fcc-9175-905efd4b0223	4	BW405oSymbool	14796	null	Blauw vierkant informatiebord met symbool en pijl omkeren.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/85FAC229-538A-4FCC-9175-905EFD4B0223
11770	3424d8c6-b361-44c4-aeec-ffd5f7f266e1	c62fadf4-33dd-414f-92f2-2f40554c9e09	4	BW405rbSymbool	14796	null	Blauw vierkant informatiebord met symbool en pijl rechtsboven.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/C62FADF4-33DD-414F-92F2-2F40554C9E09
11771	b85cc114-3092-4b7e-8f1d-8ddf9198f3e3	fcc5fa17-15d7-4a6d-89f0-00f041b036f7	4	BW405rhSymbool	14796	null	Blauw vierkant informatiebord met symbool en pijl rechtsaf.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/FCC5FA17-15D7-4A6D-89F0-00F041B036F7
11772	8014daea-baa8-46cc-bad9-523afc5a46e8	d6b5b3c7-73c8-4d89-b048-92f77f4f24d2	4	BW405roSymbool	14796	null	Blauw vierkant informatiebord met symbool en pijl rechtsonder.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/D6B5B3C7-73C8-4D89-B048-92F77F4F24D2
11780	ce37151a-a1f9-46f9-844a-d651379e4521	d7917855-e588-4245-b016-82b1159f87fb	4	BW501r	14796	null	Uitwijkroute pijl naar rechts met routenummer.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/D7917855-E588-4245-B016-82B1159F87FB
11781	e1a6d6e7-4fdf-49f7-ad22-ced5b834acbc	778feae8-b482-482a-9481-dd19ea9cccd3	4	BW501rb	14796	null	Uitwijkroute pijl naar rechtsboven met routenummer.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/778FEAE8-B482-482A-9481-DD19EA9CCCD3
11782	b101c2a1-263e-4e38-aa93-2daf2fd195c5	81404338-af3c-4267-a2a3-1955999eece1	4	BW501re	14796	null	Einde uitwijkroute pijl naar rechts.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/81404338-AF3C-4267-A2A3-1955999EECE1
11783	f55501bb-fede-4208-9cf1-66d8a33ecfbe	b04bbc18-3808-4822-a40d-e3d2a589183b	4	BW501rh	14796	null	Uitwijkroute pijl rechtsaf slaan met routenummer.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/B04BBC18-3808-4822-A40D-E3D2A589183B
11784	6b36e248-05cb-4d7e-8c63-33740ad7019b	7b396203-9c17-4d09-9706-98e68306ac47	4	BW502b	14796	null	Uitwijkroute - voorbeeld 2 uitwijkroutes op 1 bord en pijl naar boven.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/7B396203-9C17-4D09-9706-98E68306AC47
11773	153d8e36-4fc3-47ca-a8ff-8b6a2a588b9a	d6c6f3e8-87c4-45ed-b503-4ed5776ef63c	4	BW405rSymbool	14796	null	Blauw vierkant informatiebord met symbool en pijl naar rechts.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/D6C6F3E8-87C4-45ED-B503-4ED5776EF63C
11774	a75d16da-aa9a-42fd-b612-b0d01bc5405e	89d0d38d-6573-416c-8253-a9b5bd53bd6d	4	BW405Symbool	14796	null	Blauw vierkant informatiebord met symbool zonder pijl.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/89D0D38D-6573-416C-8253-A9B5BD53BD6D
11775	000a4743-30e4-491c-b030-034e4cb6398e	5d537241-dac6-498d-80b0-1201130860a7	4	BW501	14796	null	Uitwijkroute.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/5D537241-DAC6-498D-80B0-1201130860A7
11776	e3a6d0ba-4db4-4123-bb97-47a64d8e1a89	0d5bab4f-517e-45f8-9833-1de4d692e166	4	BW501b	14796	null	Uitwijkroute pijl naar boven met routenummer.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/0D5BAB4F-517E-45F8-9833-1DE4D692E166
11777	8686b5ef-c998-4b63-bfc1-3727823b5395	ebb8fc87-b945-4bfd-9865-5d254004f16d	4	BW501l	14796	null	Uitwijkroute pijl naar links met routenummer.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/EBB8FC87-B945-4BFD-9865-5D254004F16D
11778	6225cad9-4069-4d7e-8d4d-47055734b0a9	1af8b0ec-9704-4a48-8e4f-4c01cd8ff709	4	BW501lb	14796	null	Uitwijkroute pijl naar linksboven met routenummer.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/1AF8B0EC-9704-4A48-8E4F-4C01CD8FF709
11779	b4be60b2-d590-49e0-aff6-21d9d9e7e01e	3c2ca3f8-1875-4a8d-a5e2-3ceec7902491	4	BW501lh	14796	null	Uitwijkroute pijl linksaf slaan met routenummer.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/3C2CA3F8-1875-4A8D-A5E2-3CEEC7902491
11785	57355259-fbdd-496c-9684-1481a60459d1	bcfa8334-0daf-44d4-bb49-2112be7aa10d	4	C.1	14796	null	Beperkte waterdiepte.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/BCFA8334-0DAF-44D4-BB49-2112BE7AA10D
11786	6a3495fc-6972-41ba-832a-d74571c44929	a45a7654-bd49-4f53-bbc7-2888a3c8f0ca	4	C.2	14796	null	Beperkte doorvaarthoogte.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/A45A7654-BD49-4F53-BBC7-2888A3C8F0CA
11787	d3781364-7499-4833-b254-d0e2ae682f78	07ffe5a0-7695-40d9-833d-0badf603ef70	4	C.3	14796	null	Beperkte breedte van doorvaart of vaarwater.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/07FFE5A0-7695-40D9-833D-0BADF603EF70
11788	9bf920fd-680f-4bc5-89b1-1c80fd179322	222b7097-f086-4fe0-a213-03f53f9856f9	4	C.4	14796	null	Vaartbeperkingen.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/222B7097-F086-4FE0-A213-03F53F9856F9
11789	f01ccf92-8041-4cb4-8fb7-f2239231841b	c24706b7-5f81-45ef-9b71-66b13c1b73d5	4	C.5	14796	null	Het vaarwater bevindt zich op enige afstand van de oever.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/C24706B7-5F81-45EF-9B71-66B13C1B73D5
11790	c21ac995-c9b1-4312-894f-53e05ed95ca6	eab2c16c-5bd6-45b9-baf7-db58e16af5cd	4	C01	14796	null	Gesloten in beide richtingen voor voertuigen, ruiters en geleiders van rij- of trekdieren of vee.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/EAB2C16C-5BD6-45B9-BAF7-DB58E16AF5CD
11791	9e19e0c5-b707-42cb-8ff8-0547497b2360	030aaf06-8612-4383-855a-b5afd3cab75c	4	C02	14796	null	Eenrichtingsweg, in deze richting gesloten voor voertuigen, ruiters en geleiders van rij- of trekdieren of vee.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/030AAF06-8612-4383-855A-B5AFD3CAB75C
11792	f13e8ad1-a35a-4027-8aa5-82c6f01c9fa2	26c8f74c-e65c-4bd5-a07d-10817f351ab7	4	C02OB705f	14796	null	Eenrichtingsweg + "ga terug", in deze richting gesloten voor voertuigen, ruiters en geleiders van rij- of trekdieren of vee.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/26C8F74C-E65C-4BD5-A07D-10817F351AB7
11793	f6aafff3-1244-4ea9-a6c4-c16d702513bd	3ae73ec7-8e52-4db6-b26e-d1aa3046bd5c	4	C03	14796	null	Eenrichtingsweg.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/3AE73EC7-8E52-4DB6-B26E-D1AA3046BD5C
11794	8395486d-9e95-4dd6-8323-b6653956ca21	b704ac2b-7d25-4049-a426-24590bcb0475	4	C04l	14796	null	Eenrichtingsweg Links.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/B704AC2B-7D25-4049-A426-24590BCB0475
11795	cb617b22-9003-46bd-95cf-6ca432d3562e	2254ca39-ef3e-49e2-b6eb-f57cfde8733f	4	C04r	14796	null	Eenrichtingsweg Rechts.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/2254CA39-EF3E-49E2-B6EB-F57CFDE8733F
11796	deaef57c-5428-4970-aefa-3ad07a38c55d	23800c0f-b4cb-4c97-b90d-ec5acfc112b3	4	C05	14796	null	Inrijden toegestaan.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/23800C0F-B4CB-4C97-B90D-EC5ACFC112B3
11797	5119ef8d-145e-4617-95cf-a8b27663ff7f	fc03fb19-7b14-4686-8e11-1afc57454e73	4	C06	14796	null	Gesloten voor motorvoertuigen op meer dan twee wielen.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/FC03FB19-7B14-4686-8E11-1AFC57454E73
11798	8bb66250-ff02-4445-b8f3-d95397e82da4	caa9bd50-46e2-4040-b037-270d9848e36f	4	C06zb	14796	null	Zone gesloten voor motorvoertuigen op meer dan twee wielen.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/CAA9BD50-46E2-4040-B037-270D9848E36F
11799	27c0f351-e7e8-4be9-83b7-4757ce858cc3	90099fec-723f-448c-8c21-f5457abb2d02	4	C06ze	14796	null	Einde zone gesloten voor motorvoertuigen op meer dan twee wielen.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/90099FEC-723F-448C-8C21-F5457ABB2D02
11800	77e46990-f8b4-4454-bfba-7ac32524d12d	7d17b6ab-7af7-4ab5-803d-39e53f400465	4	C06zh	14796	null	Herhaling zone gesloten voor motorvoertuigen op meer dan twee wielen.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/7D17B6AB-7AF7-4AB5-803D-39E53F400465
11801	3fed6b36-8e95-430a-bf82-c4fc665158f2	8955d000-b2eb-495c-b48d-ee9234d7b36d	4	C07	14796	null	Gesloten voor vrachtauto’s.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/8955D000-B2EB-495C-B48D-EE9234D7B36D
11802	54cdf3ba-2604-452c-b888-7151b52ed561	7e171435-8755-4b93-be17-95d02cc63a12	4	C07a	14796	null	Gesloten voor autobussen.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/7E171435-8755-4B93-BE17-95D02CC63A12
11803	bacdfb32-ac3d-4c3b-92fd-16f4090b1c3b	412ce0af-fdc3-4875-995f-5b8946d9ba1c	4	C07b	14796	null	Gesloten voor autobussen en vrachtauto’s.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/412CE0AF-FDC3-4875-995F-5B8946D9BA1C
11804	39db2504-d0c5-44f7-b3fa-ac39f2f73223	925cece5-3267-4dd9-bbbf-72e36eb4c31a	4	C07zb	14796	null	Gesloten voor vrachtauto’s zone.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/925CECE5-3267-4DD9-BBBF-72E36EB4C31A
11805	7147d614-ae3f-43cf-beb1-76eb8faacb0d	cc8a5a86-242e-446c-8c34-d978860c1303	4	C08	14796	null	Gesloten voor motorvoertuigen die niet sneller kunnen of mogen rijden dan 25 km/h.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/CC8A5A86-242E-446C-8C34-D978860C1303
11806	bdccb577-3c3b-4732-b1f2-f35002d0b25d	ff204e28-bfe8-4c4c-9c1b-cfc8af0d0d5b	4	C09	14796	null	Gesloten voor ruiters, vee, wagens, motorvoertuigen die niet sneller kunnen of mogen rijden dan 25 km/h en brommobielen alsmede fietsen, bromfietsen en gehandicaptenvoertuigen.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/FF204E28-BFE8-4C4C-9C1B-CFC8AF0D0D5B
11807	7ed93e47-f0bb-471b-9c54-68b1526b0e70	88a4706c-0971-478f-80d2-5c38dcbbddab	4	C10	14796	null	Gesloten voor motorvoertuigen met aanhangwagen.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/88A4706C-0971-478F-80D2-5C38DCBBDDAB
11808	dbfb367a-4ccd-497b-b521-c74e8839c809	d5f9f899-4f2c-4135-bf22-b96145cb1566	4	C11	14796	null	Gesloten voor motorfietsen.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/D5F9F899-4F2C-4135-BF22-B96145CB1566
11809	3300f921-34f2-4c57-90fc-32c71790cd99	f26d7f5a-3f1a-4656-9df9-381bfc359a1c	4	C12	14796	null	Gesloten voor alle motorvoertuigen.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/F26D7F5A-3F1A-4656-9DF9-381BFC359A1C
11810	541c747c-d257-4771-8429-70da7b6c6e76	63ee644f-3edf-40b0-9a0b-7199685afce7	4	C12zb	14796	null	Zone gesloten voor alle motorvoertuigen.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/63EE644F-3EDF-40B0-9A0B-7199685AFCE7
11811	7a9d5429-d027-4386-9028-b04e0a068133	6c9c54b1-d93b-416d-88e1-9abef547520e	4	C12zbh	14796	null	Herhaling zone gesloten voor alle motorvoertuigen.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/6C9C54B1-D93B-416D-88E1-9ABEF547520E
11812	774cc493-387f-4968-b724-55004390f8b9	ea38218d-bcf2-4965-832b-f72bb72767b6	4	C12ze	14796	null	Einde zone gesloten voor alle motorvoertuigen.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/EA38218D-BCF2-4965-832B-F72BB72767B6
11813	b0b711d8-666b-4878-85f1-5f7deb962b8d	d951d6a4-b9d5-4c49-9035-95ac97da8992	4	C13	14796	null	Gesloten voor bromfietsen en voor gehandicaptenvoertuigen met in werking zijnde motor.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/D951D6A4-B9D5-4C49-9035-95AC97DA8992
11814	e9e2d1b0-3080-42fb-8cd4-85452e624b30	5a1d8249-31c2-42ee-84dc-1d0d76301a73	4	C14	14796	null	Gesloten voor fietsen en voor gehandicaptenvoertuigen zonder motor.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/5A1D8249-31C2-42EE-84DC-1D0D76301A73
11815	7d66417c-e2a7-4697-96b2-d3b193cd753a	9dc8a7f1-d3d2-4d09-a634-c61f81516968	4	C15	14796	null	Gesloten voor fietsen, bromfietsen en voor gehandicaptenvoertuigen.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/9DC8A7F1-D3D2-4D09-A634-C61F81516968
11816	55a576e5-6bef-49e1-a15c-521aedfc3f7e	ec461e9a-23cb-403f-89fd-ff2954a2178f	4	C16	14796	null	Gesloten voor voetgangers.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/EC461E9A-23CB-403F-89FD-FF2954A2178F
11817	aacf6d49-6aa7-4c0e-aae1-34b98254907f	724ab667-51f9-4bbd-b0cc-abfe133dcbd8	4	C17	14796	null	Gesloten voor voertuigen en samenstellen van voertuigen die, met inbegrip van lading, langer zijn dan op het bord is aangegeven.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/724AB667-51F9-4BBD-B0CC-ABFE133DCBD8
11818	ea1c6f05-e356-45ed-9239-5508f3c6f7bf	f9c7932c-4ec3-490a-b9c8-b73a7d2ce222	4	C17-10	14796	null	Gesloten voor voertuigen en samenstellen van voertuigen die, met inbegrip van lading, langer zijn dan tien meter.	null	Fri Apr 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	https://data.crow.nl/imbor/def/F9C7932C-4EC3-490A-B9C8-B73A7D2CE222
