LoggingGUID	VocabulairGUID	IMBORGUID	GitHub-issueID	Omschrijving	Terugkoppeling	Loggingsdatum	Status	Aard aanpassing	Collectie
b82af55b-a940-4b79-85e1-ece853816d3a	N.v.t.	{034E434E-F1C9-4830-BA0D-CC4CB4DD7A9B}	1135	Afstemming met Handboek Bomen: stamdiameterklasse	125 tot 150 cm toegevoegd aan BoomStamdiameterklasse in imborKern_EnumeratiesDomeinwaarden	Mon Apr 17 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Domeinwaarde toegevoegd	Domeinwaarde
b8419d5a-7585-4be5-9cc9-35518eec4d7e	{F01C5419-820A-4FD0-8C8D-C23D24FBCB8D}	{B0799412-529A-479E-B7CD-B16138A9DF41}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:BouwwerkGebouwencomplex; is aangepast van: "Het enumeratietype BouwwerkGebouwencomplex is de naam voor de domeinwaardenlijst van de klasse Bouwwerk en het attribuut gebouwencomplex.", naar: "Het enumeratietype voor de domeinwaardenlijst v	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Enumeratietype
b84c4d71-ccaf-4d8c-969f-3c257caa7526	N.v.t.	{DFE713B5-8271-48AE-A3FD-6F8A273CDC74}	1081	Unafact: redundantie jaar renovatie bij Gebouw vanwege Onderhoud-informatie	jaar renovatie vervallen bij Gebouw in imborKern_KlassenAttributen	Fri Mar 24 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Attribuut vervallen bij klasse	Attribuut
b86df302-f827-42e2-83b8-883a9415c2cd	N.v.t.	{1ADFCCDD-C4F4-4DA8-8EED-5DA23C745B3C}	991	IMGeo-IMBOR mapping vocabulaire scheiden van klassen en attributen	Voetpad_bor-type verwijderd uit imborKern_K_KlassenAttributen	Mon Jan 23 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Attribuut vervallen bij klasse	Attribuut
b87d8565-e4e3-487b-a0e0-d45738b5c1ce	{40DCB2A1-2088-4DE5-B79C-DACEEA372FB1}	{37E52F03-1C0A-4C99-8366-48B4C62967A9}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:worteldoek; is aangepast van: "Aanduiding voor de aanwezigheid van een worteldoek.", naar: "Aanduiding voor de aanwezigheid van een wortelwerend vezelweefsel."	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Attribuut
b8a65a36-b7cc-45b0-895a-90fccffd1fbb	N.v.t	{DDE29D99-B577-4D4A-948F-3B53CBA495E7}	Unafact93	GWSW: Fysiek object-Constructieonderdeel-Fontein: Ontbrak in mapping, wel in IMBOR: Toevoegen aan mapping	Fysiek object-Constructieonderdeel-Fontein toegevoegd aan refModel_Mapping.	Tue Nov 29 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Mapping toegevoegd	Objecttype
b8c43985-b9e3-45b8-a6ea-c9af8430accc	N.v.t	{A689D926-DA4B-42A8-9D40-1382F6EF3B67}	Unafact67	GWSW: Fysiek object-Put-Blinde put: Klasse rioolput is er tussenuit. Aanpassen in IMBOR. Aanpassen in mapping. Blinde put voor alle putten van toepassing maken IN MAPPING	"Rioolput" verwijderd uit de mappingsleutel in refModel_Objecttypen.	Mon Nov 28 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Mapping gewijzigd	Objecttype
b8c5dc8a-0749-48f2-a4e7-b39ecab60039	N.v.t	{E33A8BC1-A764-4050-A625-5206A050C1B6}	1017	Drietal attributen met vaste domeinwaardenlijst hebben geen domeinwaarden: kroondiameterklasse eindeeld, boomhoogteklasse eindeeld en oproonhoogteklasse eindeeld	BoomOpkroonhoogteklasse: Onbereikbaar, overschrijding stam: kroon 1:1: Toegevoegd voor opkroonhoogteklasse eindeeld.	Fri Jan 13 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Domeinwaarde toegevoegd	Domeinwaarde
b8cae8b8-9e0d-43fd-8ffe-4d7a84142965	{24C73E76-B08B-425F-A23F-8ECF718754C3}	{B0B0C563-56A9-4336-8C12-A0E86510DC89}	1137	Afstemming met Handboek Bomen: vereiste vrije doorgang, vrije doorrijhoogteklasse, vrije doorrijhoogteklasse primair en vrije doorrijhoogteklasse secundair	vrije doorrijhoogteklasse primair  vervalt als term in imborVoc_Termen	Mon Apr 17 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Term vervallen	Attribuut
b8cfbf43-8d49-4166-919b-b898ad0a1b99	{274C7839-A247-4DA5-99BF-EECD5F7EFF15}	{AE344405-75F3-4ABB-89A6-479287F1C8B3}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:StruikenOndergroei; is aangepast van: "Het enumeratietype StruikenOndergroei is de naam voor de domeinwaardenlijst van de klasse Struiken en het attribuut ondergroei.", naar: "Het enumeratietype voor de domeinwaardenlijst van de klasse St	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Enumeratietype
b8d998fd-145c-4f20-98e8-08bb37ecc647	N.v.t.	{E3645CCF-F18A-4CDB-98E6-FC42C202F795}	991	IMGeo-IMBOR mapping vocabulaire scheiden van klassen en attributen	Sluiscomplex_bor-type verwijderd uit imborKern_K_KlassenAttributen	Mon Jan 23 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Attribuut vervallen bij klasse	Attribuut
b8d99af6-7113-4004-8a70-a460c57db8e1	N.v.t.	{5E46D705-FA4F-4DAB-BBB1-BB61B6D1CF53}	1122	Afstemming met Handboek Bomen: boomveiligheidsklasse	BoomBoomveiligheidsklasse :: Onbekend vervalt in imborKern_EnumeratiesDomeinwaarden	Fri Apr 14 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Domeinwaarde vervallen	Domeinwaarde
b8de0885-5463-43b6-b18a-90aed675bbed	N.v.t.	{1098A3EF-7DDB-4E85-9BCE-D571CE944BEF}	1095	
NEN3610 laatste versie van URI's gebruiken in IMBOR	RegistratieveRuimte wordt de nieuwe schrijfwijze van Registratieve ruimte in refModel_Objecttypen	Wed Jul 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Mappingelement gewijzigd	Klasse
b8ed169d-ce7c-4779-aaed-58cb59c22379	N.v.t.	{7F80AF5C-2990-4577-B444-4660D61F038A}	1224	In refModel_Mapping verwijzing naar objecttype Leiding uit verkeerde refinformatiemodel	IMGeo:leiding wordt in mapping vervangen door nen3610:leiding	Thu Jan 18 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Mapping gewijzigd	Klasse
b8fd14d1-4a71-4b0e-ab55-8f3d0585ac7f	N.v.t.	{90A88BD1-9EFB-4D8B-89FB-1631FBEFBAA4}	1056	Datatype: Organisatiespecifieke domeinwaardenlijst is toegevoegd	GroepTypeZekering: Organisatiespecifieke domeinwaarden is verwijderd uit imborKern_EnumeratiesDomeinwaarden	Fri Mar 24 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Domeinwaarde vervallen	Domeinwaarde
b90c0a2b-f2e1-4b2c-8b6b-c695a55e34d0	{0E5DCE5F-CE5C-4189-B703-F1402D1A61E3}	{5DEA9239-6184-4DEB-8C85-B576710FFE0A}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:inbelgegevens; is aangepast van: "Inbelgegevens om contact te leggen met het beheerobject.", naar: "De gegevens waarmee door middel van een mobiele verbinding contact met het beheerobject gelegd kan worden."	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Attribuut
b90fbad6-2caf-44ce-94b6-b4f89f43c62c	N.v.t.	{25A4CF9F-4367-4395-80F1-3D12C2CC3932}	1056	Datatype: Organisatiespecifieke domeinwaardenlijst is toegevoegd	LichtbronRemplacegroep: Organisatiespecifieke domeinwaarden is verwijderd uit imborKern_EnumeratiesDomeinwaarden	Fri Mar 24 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Domeinwaarde vervallen	Domeinwaarde
b91d0d57-abdb-461f-9983-0b605cbffbcd	N.v.t.	{646757F3-6DC7-430B-A623-CB6BADC7B878}	1228	Afstemming Handboek Bomen en IMBOR definitief maken	takvrije ruimte tot gebouw gewijzigd bij Boom in imborKern_KlassenAttributen	Fri Dec 15 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Attribuut toegekend aan klasse	Attribuut
b925e0a2-11a5-45d1-b8ae-3ec81d73470f	N.v.t.	{71EE6A5B-178C-4DC7-A86D-AA301EF2985A}	Consistentie1	Komen alle objecttypes voor in een vakdiscipline? Toevoegingen	Riolering: Ontlastput toegevoegd in imborKern_K_VakdisciplinesObjecttypen	Fri Mar 24 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Objecttype toegevoegd aan vakdiscipline	Objecttype
b926cfa9-bc66-4066-9c83-62e61acb6e15	N.v.t.	{3825E25A-C732-4E87-B73D-88BAECC2CCA4}	N.v.t.	Schietterrein	Toegevoegd aan imborKern_K_ObjecttypenSemantischeRelaties	Wed Jan 25 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Semantische relatie toegevoegd	Semantische relatie
b9319454-d22b-4781-9b9f-909a084f7257	N.v.t.	N.v.t.	1056	Datatype: Organisatiespecifieke domeinwaardenlijst is toegevoegd	918: hoofdroute gewijzigd naar Datatype Organisatiespecifieke domeinwaardenlijst	Fri Mar 24 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Datatype gewijzigd	Datatype
b934054c-4c32-477c-9fd9-b59714089ed5	{3FEE242E-BD70-4658-8271-911B7A5F9998}	{B85EDA23-8A19-46C4-8D47-9968A45FCB31}	1043	Wijziging naam attribuut 'model' naar 'modelnaam'	Wijziging 'model' naar 'modelnaam'	Wed Dec 07 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Term gewijzigd	Attribuut
b93e7a87-972a-4f5f-bf70-6fd4b0361dcf	{7ECBFCBA-C382-4979-8092-469AB29829D5}	{03E53DA7-0876-4499-9DB7-62C8ECFD27F7}	1113	Afstemming met Handboek Bomen: type bewerking van Begroeiing naar Groenobject	BegroeiingTypeBewerking wijzigt naar GroenobjectTypeBewerking	Wed Apr 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Term gewijzigd	Enumeratietype
b954b0f6-3dda-4205-9b17-96ed27454866	{E7DD2507-42D3-43C4-A992-BC68662FE703}	{E420100F-B5B7-4569-8C8A-6B31954A0BE4}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:KademuurTypeVerankering; is aangepast van: "Het enumeratietype KademuurTypeVerankering is de naam voor de domeinwaardenlijst van de klasse Kademuur en het attribuut type verankering.", naar: "Het enumeratietype voor de domeinwaardenlijst 	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Enumeratietype
b9795660-7f33-4a99-919b-e1207354bcd9	{3ACDB0B7-5F5A-4CBC-AA6D-98695E62A332}	{A58365FB-FEB5-42D4-83EB-7D4B1721F0D7}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:Tuunwal; is aangepast van: "Een tuunwal is een van plaggen gemaakte afscheiding tussen twee percelen grond.", naar: "Een van plaggen gemaakte afscheiding tussen twee percelen grond."	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Objecttype
b97a5c69-5c0b-410c-b526-1a070df4284b	{4F10FF0C-5AEF-4C73-B7F4-775D163F3A10}	{E8554CBB-9222-4E08-89E7-83931A3C2461}	974	Provincie Gelderland: ANWB-mast moet NBD-mast zijn.	Term ANWB-mast aangepast naar NBd-mast in imborVoc_Termen.	Fri Nov 25 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Term gewijzigd	Domeinwaarde
b97caedf-dad1-4ddb-a295-4fc64791f93e	N.v.t.	{B196AB0C-8717-43FB-AB9F-A06E03DEEB46}	1136	Afstemming met Handboek Bomen: takvrije stam, takvrije zone primair, takvrije zone secundair	BoomTakvrijeZonePrimair :: Niet te beoordelen vervalt in imborKern_EnumeratiesDomeinwaarden	Fri Apr 14 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Domeinwaarde vervallen	Domeinwaarde
b9855ad9-f853-4c35-bc2a-cd9686af109e	{D30F61CC-E949-4B02-84F2-091F84D7C23A}	{09411107-AAD3-4550-BCAC-B4AFDBB17E6E}	673	Rotterdam | review CROW IMBOR | 2	110x220x200 toegevoegd aan imborVoc_Termen	Thu Jan 26 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Term toegevoegd	Domeinwaarde
b98a4792-b7d6-4adb-a6c1-c5e2125fee59	{8B73D83E-8D34-4FBD-940D-20F30BFE237A}	{408D5CF0-B001-4C06-AA79-6059CB5F4673}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:ArmatuurVeiligheidsklasse; is aangepast van: "Het enumeratietype ArmatuurVeiligheidsklasse is de naam voor de domeinwaardenlijst van de klasse Armatuur en het attribuut veiligheidsklasse.", naar: "Het enumeratietype voor de domeinwaardenl	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Enumeratietype
b9c8f4d2-ff5a-4ccb-a07e-be85ac5adaa4	{74143B64-7EB9-4DCE-A9BD-552A66D82625}	{CCA0C022-0612-454B-B76F-6449F208E2B9}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:OpeningInWandVorm; is aangepast van: "Het enumeratietype OpeningInWandVorm is de naam voor de domeinwaardenlijst van de klasse Opening in wand en het attribuut vorm.", naar: "Het enumeratietype voor de domeinwaardenlijst van de klasse Ope	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Enumeratietype
b9e25283-3c84-4405-9d43-36103a9ab2ea	{11929AAE-AE64-4F32-B13E-43EDA9B6B8E7}	{DF60140F-710B-4247-AAFD-C84C3E6B39E2}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:WegmarkeringMarkeringToepassing; is aangepast van: "Het enumeratietype WegmarkeringMarkeringToepassing is de naam voor de domeinwaardenlijst van de klasse Wegmarkering en het attribuut markering toepassing.", naar: "Het enumeratietype voo	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Enumeratietype
c397d4d5-6c21-4419-ab5f-79ecf9e713f3	N.v.t.	{83365C73-1CBB-433D-9C67-948779E94012}	991	IMGeo-IMBOR mapping vocabulaire scheiden van klassen en attributen	Bijzondere tegel_bor-type verwijderd uit imborKern_K_KlassenAttributen	Mon Jan 23 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Attribuut vervallen bij klasse	Attribuut
c39acd56-2d11-48d1-9fb4-7d84393650e9	N.v.t.	{6DA8B1D6-08E1-41FC-BAC4-B5E8B72CAF3A}	1136	Afstemming met Handboek Bomen: takvrije stam, takvrije zone primair, takvrije zone secundair	BoomTakvrijeZoneSecundair :: Onbekend vervalt in imborKern_EnumeratiesDomeinwaarden	Fri Apr 14 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Domeinwaarde vervallen	Domeinwaarde
c3a3c414-acff-4771-84d9-bf5afcee78bc	{63504C7B-2A92-4235-B9AC-565633ECF366}	{90BE9B21-845B-4B56-B1C9-D1CEF6DEBB0C}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:kerende hoogte onder waterlijn; is aangepast van: "Kerende hoogte onder waterlijn, van belang bij een oeverconstructie.", naar: "De verticale afstand gemeten vanaf de waterlijn richting de ondergrond waarvoor geldt dat het object een wate	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Attribuut
c3bb4b68-7fa5-4ff8-8289-4a56037b5a8c	N.v.t.	N.v.t.	810	Antea Group | Prio: Nee | H2V lengte en breedte	netwerkoperator is in datatype gewijzigd naar Referentie	Fri Mar 24 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Datatype gewijzigd	Datatype
c3e0f328-cb2b-42af-93f9-703e662ad9e6	N.v.t.	{72742002-2AB8-4749-8027-B3D331B72C56}	991	IMGeo-IMBOR mapping vocabulaire scheiden van klassen en attributen	OV-voorziening_bor-type verwijderd uit imborKern_K_KlassenAttributen	Mon Jan 23 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Attribuut vervallen bij klasse	Attribuut
c3f33e5a-f4dd-42ea-a485-81eb28372700	N.v.t.	{AAE5BEE1-CE57-4002-87AD-4C2EF58BBE1E}	1143	Maastricht: registratie Geveltuinen	Geveltuin toegevoegd aan de mapping met IMGeo	Wed Jun 28 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Mapping toegevoegd	Objecttype
c3f6ef55-f4ae-440e-bcbf-a14de89cf864	{C67C5916-C190-49FE-8106-43C7789DE0B8}	{E02A81CC-BB3A-42FB-A243-BEB27BB679A7}	1115	Afstemming Handboek Bomen: groeifase	Dood vervalt als term in imborVoc_Termen	Wed Apr 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Term vervallen	Domeinwaarde
c3fc4561-64c6-4bfe-abb5-3bdb3561bc09	{DDCCC474-F756-4103-A8BB-51F76A946878}	{2D56AD60-9699-4E09-900E-496A2546BA15}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:BoomBoomvoorziening; is aangepast van: "Het enumeratietype BoomBoomvoorziening is de naam voor de domeinwaardenlijst van de klasse Boom en het attribuut boomvoorziening.", naar: "Het enumeratietype voor de domeinwaardenlijst van de klasse	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Enumeratietype
c40214bf-bb84-4b2c-80d4-1129ff48f26c	{24191C6E-D6DA-496D-B394-FD850159C2F1}	{D8B3DAC2-7F92-4F54-842E-0B77D6FF06C0}	1143	Maastricht: registratie Geveltuinen	Geveltuin is toegevoegd als objecttype aan imborVoc_Termen	Wed Jun 28 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Term toegevoegd	Objecttype
c405b55e-5ecd-45b7-9b57-65c3730f1d10	N.v.t.	{857D3301-A2E7-4345-A565-AEE877F56DD0}	991	IMGeo-IMBOR mapping vocabulaire scheiden van klassen en attributen	Voorzieningenpaal_bor-type verwijderd uit imborKern_K_KlassenAttributen	Mon Jan 23 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Attribuut vervallen bij klasse	Attribuut
c41fe752-2145-47d0-a301-89ecb8d32377	{D7B027A7-3D86-4138-B069-F1E9E35A9B53}	{4A7AB555-07C3-4720-8256-F1BC98D158A2}	1122	Afstemming met Handboek Bomen: boomveiligheidsklasse	Risicoboom vervalt als term in imborVoc_Termen	Fri Apr 14 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Term vervallen	Domeinwaarde
c42bb442-7c80-46ff-ab9f-054b62f2a8d7	{16F111D3-F3DA-44CE-8F70-F0471407F9C7}	{EEF2F6AD-CC9C-4660-B729-6F150A38546F}	1043	Wijziging naam attribuut 'model' naar 'modelnaam'	BakModel wijzigt naar BakModelnaam	Wed Dec 07 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Term gewijzigd	Enumeratietype
c42cce9a-2de6-4971-af37-bba31407616a	{E3C88F7C-536F-4C6C-AAE1-0E06E6EB6F11}	{AF7B8FD6-19BB-45DC-9594-1B1D3DAE07C6}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:RietlandGebruiksfunctie; is aangepast van: "Het enumeratietype RietlandGebruiksfunctie is de naam voor de domeinwaardenlijst van de klasse Rietland en het attribuut gebruiksfunctie.", naar: "Het enumeratietype voor de domeinwaardenlijst v	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Enumeratietype
c42e7cc9-05b8-4210-8ee4-29bde2a3d9cf	N.v.t.	{65ED1688-0906-43A1-86CD-EDEAAC45EFC5}	1132	Afstemming met Handboek Bomen: snoeifase	Niet van toepassing vervalt bij BoomSnoeifase in imborKern_EnumeratiesDomeinwaarden	Fri Apr 14 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Domeinwaarde vervallen	Domeinwaarde
c42f9290-9726-4fe4-b834-e4552d7b9759	N.v.t	{7AD18519-A05D-494A-899B-C1C44CE30EE8}	1018	Bereikbaarheid (attr 410) en Bereikbaarheid gedetailleerd (attr 333) zijn aan elkaar gekoppeld middels de "imborkern_attributen" tabel. Echter, in "imborkern_enumeratiesdomeinwaarden" is geen enkele domeinwaarde van Bereikbaarheid gedetailleerd gekoppeld aan een domeinwaarde van Bereikbaarheid.	Beperking aan de maximale doorrijhoogte: als bovenliggende waarde in imborKern_EnumeratiesDomeinwaarden is 'Bereikbaarheid met beperkingen' toegevoegd bij BereikbaarheidGedetailleerd.	Fri Jan 13 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Bovenliggende waarde gewijzigd	Enumeratietype
c435f8a8-4cd7-4f45-a1e1-05c6e2d00b72	N.v.t.	{72FF65F0-0C9D-4212-ABD3-45D4F055E056}	1075	NEN3610 Temporele Aspecten volledig consistent doorvoeren in IMBOR	objectEindTijd is toegevoegd aan Levensduur in imborKern_K_KlassenAttributen	Wed Mar 29 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Attribuut toegekend aan klasse	Attribuut
c455c7a2-7d01-4ee1-9b67-2d3de61cfaa8	N.v.t	{CB8C4ECD-51FD-40B4-9763-46AD88481AF6}	Unafact109	GWSW: Topologisch element-Representatie fysiek object-Knooppunt-Aansluitpunt-Perceelaansluitpunt: Representatie fysiek object niet in refObjecttype en daarom geen match. : Representatie fysiek object toevoegen aan string GWSW refObjecttype.	"Representatie fysiek object-" toegevoegd aan de sleutelstring in refModel_Objecttypen.	Tue Nov 29 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Mappingelement gewijzigd	Objecttype
c45c49c1-fcf8-47f5-93b4-4e1cab6e0241	{784C1116-A8A2-4B07-B9DE-E7DBFD10ED25}	{36D90A88-B4A8-4440-9DD1-11F9F606FEAC}	1189	Gemeente Den Haag: Laadinfrastructuur: toevoegen EVSEID en RFID-model aan Oplaadpaal	OCPP 2G toegevoegd aan imborVoc_Termen	Fri Jul 21 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Term toegevoegd	Domeinwaarde
cf3501a4-6dec-4ec9-b711-a125c6905005	{2C1F2E65-6DFB-48F4-8619-C4007DA628AF}	{894D2D9B-83D3-41D9-B357-B1CB7DE84174}	1228	Afstemming Handboek Bomen en IMBOR definitief maken	7 m. toegevoegd aan imborVoc_Termen.	Tue Dec 19 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Term toegevoegd	Domeinwaarde
cf420bed-6bcc-48ed-8b53-2356324083ab	N.v.t.	{E33A8BC1-A764-4050-A625-5206A050C1B6}	1104	BoomBoomopkroonhoogteklasse - waarden zitten er twee keer in	Onbereikbaar, overschrijding stam: kroon 1:1 Dubbeling; verwijderd uit imborKern_EnumeratiesDomeinwaarden.	Mon Mar 27 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Domeinwaarde vervallen	Domeinwaarde
cf65a955-bbf5-44b2-a62d-0a4058f715fd	N.v.t.	{15EFCF98-5437-4AC6-8219-AF81F52CC61E}	1228	Afstemming Handboek Bomen en IMBOR definitief maken	9 tot 12 m. wordt toegevoegd aan BoomBoomhoogteklasseActueelGedetailleerd in imborKern_EnumeratiesDomeinwaarden	Fri Dec 15 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Domeinwaarde toegevoegd	Domeinwaarde
cf65acb6-9935-4012-aa54-25b327cd1442	N.v.t.	N.v.t.	810	Antea Group | Prio: Nee | H2V lengte en breedte	afsluiterstand is in datatype gewijzigd naar Enumeratie	Fri Mar 24 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Datatype gewijzigd	Datatype
cf7136b9-6497-413c-9651-f32b4c487cc3	N.v.t	{0EB97103-EB70-428B-A452-DF447FE7237A}	Unafact66	GWSW: Fysiek object-Put-Ontlastput: Klasse rioolput is er tussenuit. Aanpassen in IMBOR. Zelfstandig objecttype maken	Ontlastput toegevoegd in refModel_Mapping.	Mon Nov 28 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Mapping gewijzigd	Objecttype
cf78639d-4659-47e2-b461-870150aba35b	N.v.t.	{E581C624-5865-4392-AFD0-744B05C03B96}	1149	UNAFACT: Armoede van FloraEnFauna-InformatieBeschermdeFloraEnFaunaGedetailleerd	Gewone bronlibel is toegevoegd aan FloraEnFauna-InformatieBeschermdeFloraEnFaunaGedetailleerd in imborKern_EnumeratiesDomeinwaarden	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Domeinwaarde toegevoegd	Domeinwaarde
cf82dc30-91b5-4f9f-9294-1deebef3c7eb	N.v.t.	{821D5BF4-7BA9-4047-A836-A312F3056EE7}	991	IMGeo-IMBOR mapping vocabulaire scheiden van klassen en attributen	Drainagestelsel_bor-type verwijderd uit imborKern_K_KlassenAttributen	Mon Jan 23 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Attribuut vervallen bij klasse	Attribuut
cf872cff-d79c-407b-b3c2-f769f820067f	N.v.t.	{0E9FEE71-BBD0-4EB5-8E3A-4A3FCC1D262B}	1149	UNAFACT: Armoede van FloraEnFauna-InformatieBeschermdeFloraEnFaunaGedetailleerd	Vos is toegevoegd aan FloraEnFauna-InformatieBeschermdeFloraEnFaunaGedetailleerd in imborKern_EnumeratiesDomeinwaarden	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Domeinwaarde toegevoegd	Domeinwaarde
cf8d57d6-7107-44e3-a25d-4f4827a6bc83	{047E463A-A296-4571-B4D8-E50F473CAFBD}	{2C5E6515-7778-4AB1-A56F-70BE4666830D}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:ecologisch beheer; is aangepast van: "Aanduiding of ecologisch beheer van toepassing is.", naar: "Aanduiding of op het object beheer van toepassing is waarbij inheemse flora en fauna centraal staan."	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Attribuut
cf968110-530b-484c-be57-03765660b49c	N.v.t.	{B7B38012-5770-4515-8062-F2C885F4802B}	Unafact48	Uitbreiding IMBOR Laadinfrastructuur: Laadpunt: communicatieprotocol: Open ADR	Open ADR toegevoegd aan LaadpuntCommunicatieprotocol in imborKern_EnumeratiesDomeinwaarden.	Mon Nov 28 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Domeinwaarde toegevoegd	Domeinwaarde
cfadcf62-fcf9-46fe-b255-d6aaf22326b6	{4B0413A7-7B22-4952-A36E-ECD16313D1E5}	{5E43D665-A02B-40ED-8159-49FF0242E07F}	1149	UNAFACT: Armoede van FloraEnFauna-InformatieBeschermdeFloraEnFaunaGedetailleerd	Naakte lathyrus is toegevoegd aan imborVoc_Termen	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Term toegevoegd	Domeinwaarde
